candidate,dataset_period,t_entry,side,mae,mfe,pnl_pts
PREFADE-F,SPX500_TRAIN,2007-09-20 12:53:00+00:00,-1,1.0,3.7000000000000455,2.7667793669586445
PREFADE-F,SPX500_TRAIN,2007-09-25 12:55:00+00:00,1,4.2000000000000455,1.0,-3.693154546390133
PREFADE-F,SPX500_TRAIN,2007-10-10 13:29:00+00:00,1,2.7999999999999545,1.0,-2.0786093159481425
PREFADE-F,SPX500_TRAIN,2007-10-23 13:00:00+00:00,-1,1.2000000000000455,2.0,1.7812398346459304
PREFADE-F,SPX500_TRAIN,2007-10-26 12:01:00+00:00,1,0.20000000000004547,3.0,2.6469062045662213
PREFADE-F,SPX500_TRAIN,2007-10-30 13:01:00+00:00,1,0.5,2.5,2.336870296339839
PREFADE-F,SPX500_TRAIN,2007-10-31 13:01:00+00:00,-1,0.2999999999999545,4.400000000000091,3.9802452270218964
PREFADE-F,SPX500_TRAIN,2007-11-02 12:54:00+00:00,-1,1.2000000000000455,7.0,6.568411513349247
PREFADE-F,SPX500_TRAIN,2007-11-16 13:01:00+00:00,-1,2.0,3.7000000000000455,3.564142196402372
PREFADE-F,SPX500_TRAIN,2007-12-03 12:37:00+00:00,-1,1.2999999999999545,3.2000000000000455,2.5
PREFADE-F,SPX500_TRAIN,2007-12-04 12:37:00+00:00,1,1.5,3.2000000000000455,3.0529845149883386
PREFADE-F,SPX500_TRAIN,2007-12-10 13:01:00+00:00,-1,0.7000000000000455,5.0,4.5
PREFADE-F,SPX500_TRAIN,2007-12-13 13:08:00+00:00,1,5.5,4.300000000000182,4.054674847374827
PREFADE-F,SPX500_TRAIN,2007-12-14 13:40:00+00:00,1,2.7999999999999545,4.7000000000000455,4.678059712310414
PREFADE-F,SPX500_TRAIN,2007-12-24 12:53:00+00:00,-1,3.0,1.2000000000000455,-2.733936746741392
PREFADE-F,SPX500_TRAIN,2008-01-02 12:47:00+00:00,1,2.2000000000000455,0.5,-2.082886156286577
PREFADE-F,SPX500_TRAIN,2008-01-08 13:05:00+00:00,-1,0.5,5.5,5.381083605159802
PREFADE-F,SPX500_TRAIN,2008-01-10 13:35:00+00:00,1,4.400000000000091,2.0,1.977903184108527
PREFADE-F,SPX500_TRAIN,2008-01-15 13:31:00+00:00,1,8.900000000000091,0.5,-8.569290529848104
PREFADE-F,SPX500_TRAIN,2008-01-16 12:43:00+00:00,-1,1.0,3.5,3.0931863709299705
PREFADE-F,SPX500_TRAIN,2008-01-18 13:14:00+00:00,-1,0.0,8.5,7.769852538722489
PREFADE-F,SPX500_TRAIN,2008-01-22 13:42:00+00:00,-1,4.0,19.40000000000009,11.771005125737247
PREFADE-F,SPX500_TRAIN,2008-01-29 13:27:00+00:00,-1,4.699999999999818,3.0,2.615839242597076
PREFADE-F,SPX500_TRAIN,2008-01-30 13:27:00+00:00,-1,1.5,4.2000000000000455,3.852362504462235
PREFADE-F,SPX500_TRAIN,2008-01-31 13:58:00+00:00,1,0.7999999999999545,8.5,8.258843033163203
PREFADE-F,SPX500_TRAIN,2008-02-04 13:27:00+00:00,1,4.7000000000000455,2.5,-4.283617324033912
PREFADE-F,SPX500_TRAIN,2008-02-05 12:46:00+00:00,1,6.400000000000091,1.0,-5.2000000000000455
PREFADE-F,SPX500_TRAIN,2008-02-05 14:24:00+00:00,1,7.0,6.199999999999818,-4.5
PREFADE-F,SPX500_TRAIN,2008-02-07 13:07:00+00:00,1,5.2000000000000455,6.0,4.8049500577458275
PREFADE-F,SPX500_TRAIN,2008-02-11 12:37:00+00:00,-1,3.0,4.400000000000091,4.014080336190773
PREFADE-F,SPX500_TRAIN,2008-02-15 13:09:00+00:00,1,6.2999999999999545,4.0,2.809851549456198
PREFADE-F,SPX500_TRAIN,2008-02-20 13:48:00+00:00,1,2.7999999999999545,6.2000000000000455,5.992245115228798
PREFADE-F,SPX500_TRAIN,2008-02-22 13:34:00+00:00,-1,3.5,0.0,-3.492466694272025
PREFADE-F,SPX500_TRAIN,2008-02-26 14:23:00+00:00,1,0.0,4.7000000000000455,4.5101640313287135
PREFADE-F,SPX500_TRAIN,2008-02-27 13:11:00+00:00,1,5.2999999999999545,0.20000000000004547,-4.676792158700891
PREFADE-F,SPX500_TRAIN,2008-02-27 13:46:00+00:00,1,1.0,6.0,5.306163992636812
PREFADE-F,SPX500_TRAIN,2008-02-28 13:07:00+00:00,1,3.2999999999999545,2.7000000000000455,1.7108124418268744
PREFADE-F,SPX500_TRAIN,2008-03-03 13:06:00+00:00,-1,2.2000000000000455,3.2999999999999545,3.235106440915388
PREFADE-F,SPX500_TRAIN,2008-03-06 13:31:00+00:00,1,7.7000000000000455,6.0,-4.0
PREFADE-F,SPX500_TRAIN,2008-03-07 13:31:00+00:00,1,9.5,1.0,-8.20968244017331
PREFADE-F,SPX500_TRAIN,2008-03-07 13:53:00+00:00,1,1.0,9.5,9.061892483666725
PREFADE-F,SPX500_TRAIN,2008-03-19 13:09:00+00:00,-1,6.7000000000000455,5.2999999999999545,4.529064468009437
PREFADE-F,SPX500_TRAIN,2008-04-02 11:59:00+00:00,-1,4.7999999999999545,2.7000000000000455,2.639726772353015
PREFADE-F,SPX500_TRAIN,2008-04-03 12:43:00+00:00,1,3.2000000000000455,3.0,2.9923495120440293
PREFADE-F,SPX500_TRAIN,2008-04-14 11:58:00+00:00,1,2.5,3.0,2.8847468584363014
PREFADE-F,SPX500_TRAIN,2008-04-16 12:19:00+00:00,-1,0.0,4.0,3.4365795072776564
PREFADE-F,SPX500_TRAIN,2008-04-16 12:31:00+00:00,-1,4.7999999999999545,0.20000000000004547,-4.531550304807979
PREFADE-F,SPX500_TRAIN,2008-04-17 12:16:00+00:00,1,3.7999999999999545,2.0,0.9629162459730196
PREFADE-F,SPX500_TRAIN,2008-04-24 12:45:00+00:00,-1,6.7000000000000455,2.5,-5.891032399069218
PREFADE-F,SPX500_TRAIN,2008-04-30 12:43:00+00:00,-1,1.0,3.7000000000000455,3.431482992278461
PREFADE-F,SPX500_TRAIN,2008-05-15 11:54:00+00:00,-1,2.5,1.7000000000000455,1.4904113618226802
PREFADE-F,SPX500_TRAIN,2008-05-19 12:03:00+00:00,-1,1.2999999999999545,0.5,0.3101664857263131
PREFADE-F,SPX500_TRAIN,2008-06-06 12:52:00+00:00,1,9.0,1.5,-8.998040358484104
PREFADE-F,SPX500_TRAIN,2008-06-13 12:12:00+00:00,-1,1.0,5.199999999999818,2.988870095103948
PREFADE-F,SPX500_TRAIN,2008-06-13 13:10:00+00:00,-1,1.0,5.800000000000182,5.345551768748919
PREFADE-F,SPX500_TRAIN,2008-06-16 12:49:00+00:00,1,4.5,2.5,1.719251931607232
PREFADE-F,SPX500_TRAIN,2008-06-17 12:26:00+00:00,-1,3.2000000000000455,2.7999999999999545,1.6004252222226114
PREFADE-F,SPX500_TRAIN,2008-06-19 11:37:00+00:00,-1,2.2000000000000455,2.7999999999999545,2.2999999999999545
PREFADE-F,SPX500_TRAIN,2008-06-20 11:54:00+00:00,1,6.5,5.0,-1.039407574274037
PREFADE-F,SPX500_TRAIN,2008-06-23 12:47:00+00:00,-1,1.2000000000000455,2.7999999999999545,2.623100657906889
PREFADE-F,SPX500_TRAIN,2008-07-03 12:31:00+00:00,-1,1.0,1.800000000000182,0.39177711771617396
PREFADE-F,SPX500_TRAIN,2008-07-07 13:23:00+00:00,-1,6.0,1.7000000000000455,1.074278831356878
PREFADE-F,SPX500_TRAIN,2008-07-09 12:12:00+00:00,-1,2.0,3.0,2.894638633771592
PREFADE-F,SPX500_TRAIN,2008-07-25 12:47:00+00:00,-1,0.5,4.7999999999999545,4.162632218340832
PREFADE-F,SPX500_TRAIN,2008-07-29 11:33:00+00:00,-1,2.2000000000000455,2.2999999999999545,2.169730156489777
PREFADE-F,SPX500_TRAIN,2008-07-31 11:35:00+00:00,-1,3.2000000000000455,6.5,2.3697705853981006
PREFADE-F,SPX500_TRAIN,2008-07-31 13:00:00+00:00,1,3.5,6.699999999999818,4.989114125900642
PREFADE-F,SPX500_TRAIN,2008-08-08 11:56:00+00:00,1,4.5,2.5,-3.8019263525256974
PREFADE-F,SPX500_TRAIN,2008-08-14 12:54:00+00:00,1,2.0,5.5,4.834560159292778
PREFADE-F,SPX500_TRAIN,2008-08-15 11:55:00+00:00,1,1.0,2.5,2.0239543503664663
PREFADE-F,SPX500_TRAIN,2008-08-19 11:35:00+00:00,1,6.5,0.7000000000000455,-4.490385532479422
PREFADE-F,SPX500_TRAIN,2008-08-19 12:54:00+00:00,1,4.0,5.7999999999999545,-2.5
PREFADE-F,SPX500_TRAIN,2008-08-20 12:55:00+00:00,1,0.5,3.2000000000000455,2.6188686210093692
PREFADE-F,SPX500_TRAIN,2008-08-26 12:21:00+00:00,1,0.20000000000004547,3.0,2.868329669199511
PREFADE-F,SPX500_TRAIN,2008-08-27 12:37:00+00:00,-1,0.7000000000000455,4.7999999999999545,4.696888744107582
PREFADE-F,SPX500_TRAIN,2008-08-29 11:54:00+00:00,-1,0.20000000000004547,2.7999999999999545,2.118006850241045
PREFADE-F,SPX500_TRAIN,2008-09-10 11:51:00+00:00,1,7.5,5.5,4.389632939157082
PREFADE-F,SPX500_TRAIN,2008-09-12 12:45:00+00:00,1,8.0,0.20000000000004547,-7.404987467234605
PREFADE-F,SPX500_TRAIN,2008-09-16 12:40:00+00:00,1,10.0,10.700000000000045,9.167339904083292
PREFADE-F,SPX500_TRAIN,2008-09-22 12:43:00+00:00,-1,4.2000000000000455,7.7000000000000455,7.236490501443313
PREFADE-F,SPX500_TRAIN,2008-09-23 12:21:00+00:00,1,1.2000000000000455,6.2000000000000455,5.759249539401253
PREFADE-F,SPX500_TRAIN,2008-09-25 12:35:00+00:00,-1,2.0,7.2999999999999545,7.149510569185622
PREFADE-F,SPX500_TRAIN,2008-10-03 12:46:00+00:00,-1,7.900000000000091,5.0,-7.762230222026574
PREFADE-F,SPX500_TRAIN,2008-10-07 13:25:00+00:00,-1,1.7999999999999545,18.399999999999864,14.776806848651404
PREFADE-F,SPX500_TRAIN,2008-10-08 11:56:00+00:00,-1,8.200000000000045,31.699999999999932,31.346599182958016
PREFADE-F,SPX500_TRAIN,2008-10-10 13:25:00+00:00,1,32.69999999999993,11.399999999999977,-23.199758599614484
PREFADE-F,SPX500_TRAIN,2008-10-14 12:15:00+00:00,-1,17.0,11.400000000000091,10.167771861950769
PREFADE-F,SPX500_TRAIN,2008-10-21 13:03:00+00:00,1,6.5,8.0,7.495540737684905
PREFADE-F,SPX500_TRAIN,2008-10-23 12:31:00+00:00,1,5.199999999999932,15.5,14.02430711078216
PREFADE-F,SPX500_TRAIN,2008-11-06 13:03:00+00:00,1,2.0,8.200000000000045,7.9662224611245165
PREFADE-F,SPX500_TRAIN,2008-11-07 13:56:00+00:00,1,5.0,10.399999999999977,8.7808751300945
PREFADE-F,SPX500_TRAIN,2008-11-14 13:11:00+00:00,1,2.5,6.5,5.494105541170711
PREFADE-F,SPX500_TRAIN,2008-11-20 14:03:00+00:00,1,2.2999999999999545,9.400000000000091,9.368000767216927
PREFADE-F,SPX500_TRAIN,2008-11-25 13:29:00+00:00,-1,12.200000000000045,6.5,5.883675169767685
PREFADE-F,SPX500_TRAIN,2008-11-28 12:51:00+00:00,1,0.20000000000004547,7.199999999999932,6.462493843298603
PREFADE-F,SPX500_TRAIN,2008-12-04 13:14:00+00:00,1,4.899999999999977,9.800000000000068,7.619401674525648
PREFADE-F,SPX500_TRAIN,2008-12-16 13:17:00+00:00,-1,2.7999999999999545,4.7000000000000455,4.4336325302652995
PREFADE-F,SPX500_TRAIN,2008-12-18 13:54:00+00:00,-1,0.2999999999999545,4.7000000000000455,4.680725267255298
PREFADE-F,SPX500_TRAIN,2008-12-19 13:46:00+00:00,-1,6.0,2.5,1.2904696721645905
PREFADE-F,SPX500_TRAIN,2008-12-24 12:42:00+00:00,1,1.2999999999999545,2.800000000000068,1.6051565178485134
PREFADE-F,SPX500_TRAIN,2008-12-24 14:07:00+00:00,-1,1.6999999999999318,2.0,1.7117371008430382
PREFADE-F,SPX500_TRAIN,2009-01-02 13:18:00+00:00,1,1.5,3.7000000000000455,3.548790799222729
PREFADE-F,SPX500_TRAIN,2009-01-05 13:34:00+00:00,1,1.0,4.2999999999999545,4.1811990165819
PREFADE-F,SPX500_TRAIN,2009-01-06 12:55:00+00:00,-1,6.2999999999999545,4.5,3.094877776909584
PREFADE-F,SPX500_TRAIN,2009-01-08 13:08:00+00:00,1,4.0,5.100000000000023,4.688905379767789
PREFADE-F,SPX500_TRAIN,2009-01-09 13:38:00+00:00,-1,0.8000000000000682,4.199999999999932,4.105222722087319
PREFADE-F,SPX500_TRAIN,2009-02-04 13:48:00+00:00,-1,5.2000000000000455,3.5,-5.102503602390016
PREFADE-F,SPX500_TRAIN,2009-02-11 12:34:00+00:00,1,3.2999999999999545,3.2000000000000455,2.5677785645356153
PREFADE-F,SPX500_TRAIN,2009-02-13 13:33:00+00:00,1,4.5,1.7000000000000455,-4.336409306846576
PREFADE-F,SPX500_TRAIN,2009-02-13 14:14:00+00:00,1,4.7000000000000455,3.0,2.651289730821418
PREFADE-F,SPX500_TRAIN,2009-02-17 13:54:00+00:00,1,8.299999999999955,2.2000000000000455,-6.8009647190289115
PREFADE-F,SPX500_TRAIN,2009-02-27 13:13:00+00:00,1,10.700000000000045,1.0,-10.521434525535255
PREFADE-F,SPX500_TRAIN,2009-03-06 13:31:00+00:00,-1,6.2999999999999545,2.0,1.4674362997335493
PREFADE-F,SPX500_TRAIN,2009-03-06 14:04:00+00:00,-1,0.2999999999999545,7.0,6.014099839666869
PREFADE-F,SPX500_TRAIN,2009-03-18 12:02:00+00:00,1,4.2000000000000455,2.0,-3.6019707340657305
PREFADE-F,SPX500_TRAIN,2009-03-19 12:28:00+00:00,-1,7.0,4.5,2.6299104075277455
PREFADE-F,SPX500_TRAIN,2009-03-27 12:11:00+00:00,1,5.5,3.5,1.795192425571372
PREFADE-F,SPX500_TRAIN,2009-04-01 11:32:00+00:00,-1,0.7999999999999545,5.5,4.629207407136164
PREFADE-F,SPX500_TRAIN,2009-04-17 12:16:00+00:00,-1,1.2999999999999545,4.800000000000068,4.085798680384187
PREFADE-F,SPX500_TRAIN,2009-04-21 11:34:00+00:00,1,4.100000000000023,3.5,3.4958028223724114
PREFADE-F,SPX500_TRAIN,2009-04-22 12:38:00+00:00,1,1.7999999999999545,4.300000000000068,3.4410764369902154
PREFADE-F,SPX500_TRAIN,2009-05-07 12:44:00+00:00,-1,0.6999999999999318,6.5,5.667901555193453
PREFADE-F,SPX500_TRAIN,2009-05-08 12:31:00+00:00,-1,2.2999999999999545,3.2000000000000455,2.6210982075965603
PREFADE-F,SPX500_TRAIN,2009-05-15 11:46:00+00:00,1,1.7000000000000455,3.7999999999999545,3.7999999999999545
PREFADE-F,SPX500_TRAIN,2009-05-21 12:37:00+00:00,1,4.7999999999999545,1.0,-4.505511441403996
PREFADE-F,SPX500_TRAIN,2009-06-02 11:45:00+00:00,-1,1.2999999999999545,2.800000000000068,2.700495731596561
PREFADE-F,SPX500_TRAIN,2009-06-05 12:14:00+00:00,-1,9.5,2.0,-3.9666696551510086
PREFADE-F,SPX500_TRAIN,2009-06-09 11:56:00+00:00,-1,2.5,3.2999999999999545,2.6730326796250665
PREFADE-F,SPX500_TRAIN,2009-06-11 12:33:00+00:00,1,3.2999999999999545,3.2000000000000455,1.858701869129277
PREFADE-F,SPX500_TRAIN,2009-06-12 12:23:00+00:00,1,3.5,1.7999999999999545,1.2766915747712346
PREFADE-F,SPX500_TRAIN,2009-06-17 12:04:00+00:00,1,0.2999999999999545,4.5,4.2000000000000455
PREFADE-F,SPX500_TRAIN,2009-06-18 11:55:00+00:00,1,0.5,3.5,3.5
PREFADE-F,SPX500_TRAIN,2009-06-19 12:38:00+00:00,-1,1.5,1.7000000000000455,1.2195777030012778
PREFADE-F,SPX500_TRAIN,2009-06-24 12:48:00+00:00,-1,7.5,3.0,-5.2999999999999545
PREFADE-F,SPX500_TRAIN,2009-06-26 12:51:00+00:00,1,1.6999999999999318,1.8000000000000682,1.7905897447332109
PREFADE-F,SPX500_TRAIN,2009-07-02 13:03:00+00:00,1,10.300000000000068,0.7999999999999545,-10.067383736818556
PREFADE-F,SPX500_TRAIN,2009-07-15 13:16:00+00:00,-1,4.300000000000068,1.2999999999999545,-3.955107312771702
PREFADE-F,SPX500_TRAIN,2009-07-17 11:39:00+00:00,1,3.0,2.0,1.7999999999999545
PREFADE-F,SPX500_TRAIN,2009-07-21 11:54:00+00:00,-1,3.7000000000000455,2.6000000000000227,2.2673512162226643
PREFADE-F,SPX500_TRAIN,2009-07-22 12:16:00+00:00,1,1.2000000000000455,4.2999999999999545,3.616712503556414
PREFADE-F,SPX500_TRAIN,2009-07-23 11:45:00+00:00,-1,1.2999999999999545,2.7999999999999545,2.526017034632787
PREFADE-F,SPX500_TRAIN,2009-07-28 11:31:00+00:00,1,3.5,0.2999999999999545,-3.2405109029871255
PREFADE-F,SPX500_TRAIN,2009-07-31 12:51:00+00:00,1,0.7999999999999545,4.7000000000000455,4.529713422680402
PREFADE-F,SPX500_TRAIN,2009-08-06 11:42:00+00:00,-1,3.199999999999932,2.0,1.6908560003510047
PREFADE-F,SPX500_TRAIN,2009-08-10 11:32:00+00:00,1,1.0,2.0,1.6346966593299612
PREFADE-F,SPX500_TRAIN,2009-08-11 11:48:00+00:00,1,1.0,3.0,2.386507544697679
PREFADE-F,SPX500_TRAIN,2009-08-14 12:59:00+00:00,1,0.0,2.5,2.493759531517526
PREFADE-F,SPX500_TRAIN,2009-08-28 13:11:00+00:00,-1,1.5,4.5,3.938601368000718
PREFADE-F,SPX500_TRAIN,2009-09-02 12:32:00+00:00,1,1.5,3.2999999999999545,2.368475657910153
PREFADE-F,SPX500_TRAIN,2009-09-11 11:53:00+00:00,-1,3.7000000000000455,1.2999999999999545,-3.30722393870451
PREFADE-F,SPX500_TRAIN,2009-09-15 12:26:00+00:00,-1,3.7999999999999545,1.5,-2.97335673401858
PREFADE-F,SPX500_TRAIN,2009-09-15 12:47:00+00:00,-1,0.5,4.5,4.2475027207196945
PREFADE-F,SPX500_TRAIN,2009-09-17 12:38:00+00:00,1,1.7000000000000455,2.0,1.9153689485349332
PREFADE-F,SPX500_TRAIN,2009-09-18 12:29:00+00:00,-1,3.7000000000000455,0.2999999999999545,0.1322474649994092
PREFADE-F,SPX500_TRAIN,2009-09-24 12:31:00+00:00,-1,3.300000000000182,2.2999999999999545,2.282525589344914
PREFADE-F,SPX500_TRAIN,2009-09-28 12:06:00+00:00,-1,6.5,1.7000000000000455,-6.073945722368762
PREFADE-F,SPX500_TRAIN,2009-09-29 13:27:00+00:00,-1,4.0,2.0,-3.816666866330479
PREFADE-F,SPX500_TRAIN,2009-10-01 12:31:00+00:00,1,1.7000000000000455,2.5,2.216111284502631
PREFADE-F,SPX500_TRAIN,2009-10-02 12:24:00+00:00,1,8.000000000000114,1.2999999999999545,-2.4320860304835605
PREFADE-F,SPX500_TRAIN,2009-10-13 11:54:00+00:00,-1,0.2999999999999545,2.7999999999999545,2.636712424373627
PREFADE-F,SPX500_TRAIN,2009-10-22 12:29:00+00:00,-1,0.5,3.5,2.533379145955905
PREFADE-F,SPX500_TRAIN,2009-10-29 12:44:00+00:00,-1,6.5,2.7999999999999545,-6.0552384001885
PREFADE-F,SPX500_TRAIN,2009-11-06 13:03:00+00:00,-1,2.5,8.600000000000136,1.8972272149928813
PREFADE-F,SPX500_TRAIN,2009-11-06 13:40:00+00:00,1,4.5,2.800000000000182,2.5483476422834883
PREFADE-F,SPX500_TRAIN,2009-12-02 13:09:00+00:00,-1,0.20000000000004547,2.5,2.4706083288360787
PREFADE-F,SPX500_TRAIN,2009-12-21 14:05:00+00:00,-1,4.699999999999818,0.3000000000001819,-4.578861352665399
PREFADE-F,SPX500_TRAIN,2010-02-03 14:26:00+00:00,1,0.0,4.0,3.534468827700266
PREFADE-F,SPX500_TRAIN,2010-02-11 14:18:00+00:00,1,4.7999999999999545,4.7000000000000455,3.2420637981576874
PREFADE-F,SPX500_TRAIN,2010-02-17 13:00:00+00:00,-1,0.5,3.2999999999999545,2.713537369801543
PREFADE-F,SPX500_TRAIN,2010-02-18 13:45:00+00:00,1,0.5,3.2000000000000455,2.7265383510302854
PREFADE-F,SPX500_TRAIN,2010-02-25 13:48:00+00:00,1,7.0,0.6999999999998181,-6.36789218491208
PREFADE-F,SPX500_TRAIN,2010-02-26 13:34:00+00:00,1,1.2999999999999545,2.2000000000000455,2.1703060741269837
PREFADE-F,SPX500_TRAIN,2010-03-03 13:14:00+00:00,1,0.7000000000000455,1.2999999999999545,1.2312717675404201
PREFADE-F,SPX500_TRAIN,2010-03-03 13:31:00+00:00,-1,2.2999999999999545,0.5,-2.095182271718386
PREFADE-F,SPX500_TRAIN,2010-03-03 14:15:00+00:00,-1,3.2999999999999545,1.2000000000000455,-2.8747125579827753
PREFADE-F,SPX500_TRAIN,2010-03-04 12:55:00+00:00,-1,3.2000000000000455,1.5,0.5786861486294583
PREFADE-F,SPX500_TRAIN,2010-03-19 11:40:00+00:00,1,0.0,1.0,1.0
PREFADE-F,SPX500_TRAIN,2010-03-19 12:53:00+00:00,-1,1.5,0.5,-1.3657151877696379
PREFADE-F,SPX500_TRAIN,2010-03-23 12:05:00+00:00,1,0.20000000000004547,1.7999999999999545,1.5073137312253948
PREFADE-F,SPX500_TRAIN,2010-03-31 12:21:00+00:00,1,2.7999999999999545,0.5,-2.7166300709729967
PREFADE-F,SPX500_TRAIN,2010-04-02 12:32:00+00:00,-1,2.5,0.2999999999999545,-2.194023019902943
PREFADE-F,SPX500_TRAIN,2010-04-02 12:39:00+00:00,-1,3.0,0.5,-2.2000000000000455
PREFADE-F,SPX500_TRAIN,2010-04-06 13:02:00+00:00,1,0.2999999999999545,2.5,2.3415708954801175
PREFADE-F,SPX500_TRAIN,2010-04-07 11:37:00+00:00,1,1.7999999999999545,1.0,0.9223427018137045
PREFADE-F,SPX500_TRAIN,2010-04-13 12:21:00+00:00,-1,1.0,1.6000000000001364,1.5822181199544048
PREFADE-F,SPX500_TRAIN,2010-04-14 11:49:00+00:00,-1,2.5,0.3000000000001819,-1.9502216183416294
PREFADE-F,SPX500_TRAIN,2010-05-03 12:41:00+00:00,-1,3.5,1.7999999999999545,0.787572583930114
PREFADE-F,SPX500_TRAIN,2010-05-05 12:17:00+00:00,1,5.7999999999999545,0.5,-4.82081138963963
PREFADE-F,SPX500_TRAIN,2010-06-04 11:33:00+00:00,1,12.799999999999955,1.2000000000000455,-9.024187001876726
PREFADE-F,SPX500_TRAIN,2010-06-09 11:40:00+00:00,-1,5.5,0.5,-1.0
PREFADE-F,SPX500_TRAIN,2010-06-10 13:29:00+00:00,-1,10.299999999999955,1.0,-3.2999999999999545
PREFADE-F,SPX500_TRAIN,2010-06-11 12:46:00+00:00,1,4.5,4.199999999999818,2.443511878675281
PREFADE-F,SPX500_TRAIN,2010-06-16 12:11:00+00:00,1,2.199999999999818,2.5,2.354554329337816
PREFADE-F,SPX500_TRAIN,2010-06-28 12:50:00+00:00,1,1.0,2.5,2.2802507338421947
PREFADE-F,SPX500_TRAIN,2010-07-02 12:33:00+00:00,-1,0.0,3.2999999999999545,2.982381238497055
PREFADE-F,SPX500_TRAIN,2010-07-02 13:24:00+00:00,-1,1.5,4.0,3.4530727123137694
PREFADE-F,SPX500_TRAIN,2010-07-05 13:30:00+00:00,1,2.300000000000068,0.7999999999999545,-1.8000000000000682
PREFADE-F,SPX500_TRAIN,2010-07-07 13:01:00+00:00,-1,5.5,1.5,-5.022398016476018
PREFADE-F,SPX500_TRAIN,2010-07-09 11:33:00+00:00,-1,0.5,1.7999999999999545,1.554888581714522
PREFADE-F,SPX500_TRAIN,2010-07-15 12:20:00+00:00,-1,1.2000000000000455,5.0,4.867614938173119
PREFADE-F,SPX500_TRAIN,2010-07-23 13:22:00+00:00,1,3.0,4.0,2.8592742971152347
PREFADE-F,SPX500_TRAIN,2010-07-26 11:37:00+00:00,1,0.3000000000001819,3.699999999999818,2.876160248255246
PREFADE-F,SPX500_TRAIN,2010-07-28 12:37:00+00:00,1,1.0,3.2000000000000455,3.0168278201635985
PREFADE-F,SPX500_TRAIN,2010-08-04 12:25:00+00:00,-1,5.5,1.0,-4.081462243190117
PREFADE-F,SPX500_TRAIN,2010-08-05 12:54:00+00:00,1,3.699999999999818,2.800000000000182,2.1867573742877084
PREFADE-F,SPX500_TRAIN,2010-08-19 12:43:00+00:00,1,0.20000000000004547,5.599999999999909,4.942014609076523
PREFADE-F,SPX500_TRAIN,2010-08-25 12:18:00+00:00,1,6.2000000000000455,0.7999999999999545,-5.9258978027210105
PREFADE-F,SPX500_TRAIN,2010-08-30 12:50:00+00:00,1,6.2999999999999545,2.2000000000000455,-5.5
PREFADE-F,SPX500_TRAIN,2010-09-02 12:31:00+00:00,-1,2.0,2.2999999999999545,2.2117797310436345
PREFADE-F,SPX500_TRAIN,2010-09-09 13:02:00+00:00,-1,4.0,3.0,0.20000000000004547
PREFADE-F,SPX500_TRAIN,2010-09-15 12:35:00+00:00,1,1.0,4.5,3.3057170757026597
PREFADE-F,SPX500_TRAIN,2010-09-16 12:35:00+00:00,1,0.7000000000000455,2.2999999999999545,2.099109564652963
PREFADE-F,SPX500_TRAIN,2010-09-21 13:01:00+00:00,-1,0.7000000000000455,3.099999999999909,2.982538668314646
PREFADE-F,SPX500_TRAIN,2010-10-05 12:12:00+00:00,-1,4.800000000000182,0.2999999999999545,-4.397439834049692
PREFADE-F,SPX500_TRAIN,2010-10-06 12:05:00+00:00,-1,0.6999999999998181,3.6000000000001364,1.8465196811562237
PREFADE-F,SPX500_TRAIN,2010-10-06 12:29:00+00:00,1,2.0,1.7999999999999545,1.584948523832736
PREFADE-F,SPX500_TRAIN,2010-10-07 11:34:00+00:00,-1,0.20000000000004547,2.0,1.5870954948836697
PREFADE-F,SPX500_TRAIN,2010-10-15 12:48:00+00:00,-1,1.5,4.0,3.7012941463690368
PREFADE-F,SPX500_TRAIN,2010-10-19 12:57:00+00:00,1,5.0,0.7000000000000455,-4.690586489081625
PREFADE-F,SPX500_TRAIN,2010-10-22 12:08:00+00:00,-1,2.0,2.0,1.9142091658509344
PREFADE-F,SPX500_TRAIN,2010-10-26 11:51:00+00:00,1,3.2999999999999545,0.5,-3.0033400808069928
PREFADE-F,SPX500_TRAIN,2010-11-05 12:46:00+00:00,-1,0.20000000000004547,3.7999999999999545,3.7976813945201684
PREFADE-F,SPX500_TRAIN,2010-11-10 13:10:00+00:00,1,1.0,2.0,1.9539150845382665
PREFADE-F,SPX500_TRAIN,2010-11-10 13:50:00+00:00,-1,0.20000000000004547,2.0,1.908446414616492
PREFADE-F,SPX500_TRAIN,2010-11-15 13:25:00+00:00,-1,1.7999999999999545,3.0,2.572574157028157
PREFADE-F,SPX500_TRAIN,2010-11-16 14:24:00+00:00,1,2.5,2.7999999999999545,2.694965406495612
PREFADE-F,SPX500_TRAIN,2010-11-23 12:33:00+00:00,1,7.2000000000000455,2.0,-3.0
PREFADE-F,SPX500_TRAIN,2010-11-24 13:38:00+00:00,-1,6.2999999999999545,0.5,-5.965153202223519
PREFADE-F,SPX500_TRAIN,2010-11-30 12:35:00+00:00,1,4.7999999999999545,2.0,-4.748268083463245
PREFADE-F,SPX500_TRAIN,2010-12-03 13:46:00+00:00,1,2.7999999999999545,4.0,3.8378946073692077
PREFADE-F,SPX500_TRAIN,2010-12-10 13:02:00+00:00,-1,0.5,2.0,1.9768237654022869
PREFADE-F,SPX500_TRAIN,2010-12-16 12:33:00+00:00,-1,0.5,2.2000000000000455,2.133733836451711
