candidate,dataset_period,ym,trades,pnl_pts,exp_pts,exp_sg
PREFADE-F,NAS100_TRAIN,2009-01,2,9.288504135696257,4.644252067848129,1.3783226446478203
PREFADE-F,NAS100_TRAIN,2009-02,5,1.067548357161968,0.21350967143239358,-0.18313439031857354
PREFADE-F,NAS100_TRAIN,2009-03,3,13.194661373907365,4.3982204579691215,1.5927613925777788
PREFADE-F,NAS100_TRAIN,2009-04,3,19.362944365339445,6.4543147884464815,1.7498614490452624
PREFADE-F,NAS100_TRAIN,2009-05,6,9.013784232627813,1.5022973721046355,0.11807451758017296
PREFADE-F,NAS100_TRAIN,2009-06,8,3.080724676272439,0.38509058453405487,0.07244159394139882
PREFADE-F,NAS100_TRAIN,2009-07,7,15.526622947527812,2.218088992503973,1.0972471102731125
PREFADE-F,NAS100_TRAIN,2009-08,4,4.703163601378037,1.1757909003445093,0.34005992609295743
PREFADE-F,NAS100_TRAIN,2009-09,6,2.602589889660294,0.433764981610049,0.10224410646820996
PREFADE-F,NAS100_TRAIN,2009-10,4,16.080672204276198,4.020168051069049,1.4999326481391366
PREFADE-F,NAS100_TRAIN,2009-11,5,2.1460240526885173,0.42920481053770343,-0.17494068509820057
PREFADE-F,NAS100_TRAIN,2009-12,1,6.868131110790728,6.868131110790728,1.6874273118875607
PREFADE-F,NAS100_TRAIN,2010-01,1,-3.5,-3.5,-2.551490961081535
PREFADE-F,NAS100_TRAIN,2010-02,6,3.107351370912056,0.5178918951520094,0.20890724983341855
PREFADE-F,NAS100_TRAIN,2010-03,7,4.714814409632709,0.6735449156618155,0.255982284031639
PREFADE-F,NAS100_TRAIN,2010-04,5,-6.742494215004399,-1.3484988430008797,-0.8652734020852755
PREFADE-F,NAS100_TRAIN,2010-05,2,-20.86658771949692,-10.43329385974846,-2.3359367457823677
PREFADE-F,NAS100_TRAIN,2010-06,5,-8.249730674627699,-1.6499461349255398,-0.04502403574535476
PREFADE-F,NAS100_TRAIN,2010-07,7,25.29232884733551,3.6131898353336447,1.0590815908921545
PREFADE-F,NAS100_TRAIN,2010-08,4,7.632360059385292,1.908090014846323,0.4237896613241829
PREFADE-F,NAS100_TRAIN,2010-09,5,19.35786556590233,3.871573113180466,1.4134467011761653
PREFADE-F,NAS100_TRAIN,2010-10,7,16.2156883961959,2.3165269137422717,0.7000449784908059
PREFADE-F,NAS100_TRAIN,2010-11,4,3.067127535731288,0.766781883932822,0.5227021075786986
PREFADE-F,NAS100_TRAIN,2010-12,5,20.502096693744534,4.100419338748907,0.8398945141704462
PREFADE-F,NAS100_TRAIN,2011-01,5,17.928140916762914,3.5856281833525827,1.6496978778777662
PREFADE-F,NAS100_TRAIN,2011-02,4,-2.5845412731459874,-0.6461353182864968,-0.48260444286724025
PREFADE-F,NAS100_TRAIN,2011-03,5,9.049192033848612,1.8098384067697224,0.6044522783353432
PREFADE-F,NAS100_TRAIN,2011-04,4,10.400195775940574,2.6000489439851435,0.5753557046411536
PREFADE-F,NAS100_TRAIN,2011-05,2,8.121908673315374,4.060954336657687,1.498801210126629
PREFADE-F,NAS100_TRAIN,2011-06,2,10.173385263126875,5.086692631563437,1.8620239088700221
PREFADE-F,NAS100_TRAIN,2011-07,6,15.206354365259813,2.5343923942099686,0.1807182318490438
PREFADE-F,NAS100_TRAIN,2011-08,5,1.2903539538542645,0.25807079077085293,-0.34052360664626535
PREFADE-F,NAS100_TRAIN,2011-09,2,-3.6576088677911684,-1.8288044338955842,-0.8956540394012172
PREFADE-F,NAS100_TRAIN,2011-10,2,16.861817108978812,8.430908554489406,1.5288336898880996
PREFADE-F,NAS100_TRAIN,2011-11,4,-2.7819943032914125,-0.6954985758228531,-0.4106441925994338
PREFADE-F,NAS100_TRAIN,2011-12,8,27.51506973444748,3.439383716805935,0.8514841952803032
PREFADE-F,NAS100_TRAIN,2012-01,3,17.386294682493826,5.795431560831275,1.463491617052755
PREFADE-F,NAS100_TRAIN,2012-02,2,0.8939240092354339,0.44696200461771696,-0.6729183277898442
PREFADE-F,NAS100_TRAIN,2012-03,5,6.372184826886041,1.2744369653772083,0.1521716187995267
PREFADE-F,NAS100_TRAIN,2012-04,4,8.320478947322954,2.0801197368307385,0.6446708854652718
PREFADE-F,NAS100_TRAIN,2012-05,5,17.722767587065846,3.5445535174131693,0.8102883299424549
