time,log_rv26,niveau_lisse
2018-11-11,-0.5457484994834482,-0.5457484992033931
2018-11-18,-0.5051268875032067,-0.505126886778548
2018-11-25,-0.3032726341979011,-0.3032726351174214
2018-12-02,-0.30600666261006004,-0.30600666257077486
2018-12-09,-0.29999994784072886,-0.29999994782116646
2018-12-16,-0.2896407047719127,-0.2896407044132959
2018-12-23,-0.19949116087177587,-0.1994911612953833
2018-12-30,-0.20359197807380103,-0.20359197805177504
2019-01-06,-0.20279213396980109,-0.20279213387999928
2019-01-13,-0.18201187261392343,-0.18201187292510676
2019-01-20,-0.23046821974571807,-0.2304682196637849
2019-01-27,-0.2606948768117402,-0.2606948768067306
2019-02-03,-0.289806918680023,-0.2898069185400221
2019-02-10,-0.28776952044842896,-0.2877695204755904
2019-02-17,-0.29177540103979727,-0.29177540101678606
2019-02-24,-0.2906614111166664,-0.2906614112150809
2019-03-03,-0.31144411247417786,-0.3114441125114285
2019-03-10,-0.34051488008912345,-0.34051487997800356
2019-03-17,-0.3448620688377187,-0.3448620688383531
2019-03-24,-0.3493504009182837,-0.34935040087497865
2019-03-31,-0.344203603268476,-0.34420360277235756
2019-04-07,-0.22867313919342258,-0.22867313973262354
2019-04-14,-0.2331119687994343,-0.23311196878547982
2019-04-21,-0.23444600319751863,-0.23444600318877365
2019-04-28,-0.23383432562533651,-0.23383432553515826
2019-05-05,-0.21315847457792403,-0.21315847442069508
2019-05-12,-0.15750003157134432,-0.15750003178547967
2019-05-19,-0.14948554038071785,-0.14948554145146337
2019-05-26,-0.3797061369248605,-0.3797061358827336
2019-06-02,-0.3780591366880912,-0.3780591367319106
2019-06-09,-0.3861617162193481,-0.3861617161972204
2019-06-16,-0.3893410048987419,-0.3893410049832315
2019-06-23,-0.41131876520241717,-0.4113187651425159
2019-06-30,-0.4199688220482741,-0.41996882200973795
2019-07-07,-0.42004478383687377,-0.42004478396392453
2019-07-14,-0.44838884941584456,-0.4483888492994671
2019-07-21,-0.45083955356325367,-0.4508395533374459
2019-07-28,-0.4030492526140697,-0.4030492527858215
2019-08-04,-0.39347279296065374,-0.3934727930077915
2019-08-11,-0.3943842193703984,-0.3943842191612803
2019-08-18,-0.3487680004716499,-0.34876800064121694
2019-08-25,-0.340879528041775,-0.3408795280388438
2019-09-01,-0.33233887384218275,-0.33233887387431343
2019-09-08,-0.3309471201068856,-0.3309471200972536
2019-09-15,-0.3274122915334428,-0.3274122915264456
2019-09-22,-0.3223206152431888,-0.32232061476630325
2019-09-29,-0.21112448794356847,-0.2111244887844856
2019-10-06,-0.2870278699219689,-0.28702786957399806
2019-10-13,-0.28550963301330085,-0.28550963301478505
2019-10-20,-0.2843216229874322,-0.2843216228732287
2019-10-27,-0.25772395991288655,-0.2577239600635888
2019-11-03,-0.26465672591720524,-0.264656726143407
2019-11-10,-0.3219181657599567,-0.3219181657085289
2019-11-17,-0.36773719689856504,-0.36773719637029345
2019-11-24,-0.29601865404091976,-0.2960186543185571
2019-12-01,-0.2860729128201726,-0.2860729130119093
2019-12-08,-0.31878755114413854,-0.31878755124677194
2019-12-15,-0.3743375665725823,-0.37433756667210705
2019-12-22,-0.4520312975822227,-0.4520312972370676
2019-12-29,-0.45292988538021284,-0.45292988543406404
2020-01-05,-0.46581007062214,-0.46581007050506346
2020-01-12,-0.4526413492900891,-0.4526413493088672
2020-01-19,-0.4436506544277725,-0.4436506545831196
2020-01-26,-0.4692238367175896,-0.4692238367700869
2020-02-02,-0.5064773761151831,-0.5064773758842548
2020-02-09,-0.4923506344057078,-0.4923506346124587
2020-02-16,-0.5242248538582748,-0.5242248537211488
2020-02-23,-0.525589284517605,-0.5255892842331219
2020-03-01,-0.46365775859133995,-0.4636577589065679
2020-03-08,-0.47186275400008615,-0.4718627525905613
2020-03-15,-0.16645610600661054,-0.16645610730524263
2020-03-22,-0.1499880753490741,-0.1499880756943604
2020-03-29,-0.21034437728608296,-0.21034437686494672
2020-04-05,-0.17700014491271235,-0.17700014507935638
2020-04-12,-0.18073330856753408,-0.18073330854469424
2020-04-19,-0.17938473189341908,-0.17938473202956126
2020-04-26,-0.20832705359753897,-0.20832705331743673
2020-05-03,-0.1749481417672669,-0.17494814191671976
2020-05-10,-0.1748216829183659,-0.17482168287474556
2020-05-17,-0.16498993957468505,-0.16498993984933003
2020-05-24,-0.2162652166113404,-0.21626521637855894
2020-05-31,-0.21574788104728398,-0.21574788104596876
2020-06-07,-0.21493791775294704,-0.21493791776926433
2020-06-14,-0.2177584627695578,-0.21775846276731742
2020-06-21,-0.22008053683157175,-0.22008053681859072
2020-06-28,-0.21951439907998194,-0.21951439908310486
2020-07-05,-0.21964309635225923,-0.21964309642216032
2020-07-12,-0.23532440858672715,-0.2353244085410036
2020-07-19,-0.24083247307770964,-0.24083247301759703
2020-07-26,-0.23296581028860555,-0.23296581029010718
2020-08-02,-0.22543325392428926,-0.22543325398701033
2020-08-09,-0.23185579966380704,-0.2318557996387924
2020-08-16,-0.23271272371425078,-0.23271272370539134
2020-08-23,-0.23159846857058433,-0.23159846878440404
2020-08-30,-0.2780579441599952,-0.27805794382138993
2020-09-06,-0.2491795758996563,-0.24917957830666881
2020-09-13,-0.7558484629543738,-0.7558484607321412
2020-09-20,-0.7680825766746889,-0.7680825765901578
2020-09-27,-0.7615089767046338,-0.7615089770430414
2020-10-04,-0.8302292506373625,-0.8302292502777595
2020-10-11,-0.8189397980906359,-0.8189397981403214
2020-10-18,-0.8187051055171837,-0.8187051053170175
2020-10-25,-0.7739345003298169,-0.7739345008945155
2020-11-01,-0.8548062822073177,-0.8548062816305234
2020-11-08,-0.8073444603203568,-0.8073444607056277
2020-11-15,-0.8456033240429134,-0.8456033238563425
2020-11-22,-0.8423511769172894,-0.8423511769301364
2020-11-29,-0.8419574040742855,-0.8419574040443337
2020-12-06,-0.8348995232488438,-0.8348995233670423
2020-12-13,-0.8541401924675697,-0.8541401917390739
2020-12-20,-0.7112944927927637,-0.7112944933818994
2020-12-27,-0.6995283232433224,-0.6995283227623026
2021-01-03,-0.5807378419723347,-0.5807378424030549
2021-01-10,-0.5577802875995973,-0.5577802875736184
2021-01-17,-0.529042581774116,-0.5290425815833986
2021-01-24,-0.45787126486484125,-0.45787126523476346
2021-01-31,-0.4690056340010567,-0.4690056337908727
2021-02-07,-0.43337519713795036,-0.43337519699288907
2021-02-14,-0.3654694075689559,-0.365469407824974
