time,equity
2021-08-29,87.27325725883712
2021-09-05,91.63013440116812
2021-09-12,82.96550131612652
2021-09-19,84.580848669439
2021-09-26,78.21948460663778
2021-10-03,86.11259668566065
2021-10-10,96.22722915966294
2021-10-17,106.75008835244205
2021-10-24,105.82125594424001
2021-10-31,106.70455950408191
2021-11-07,109.21173094800943
2021-11-14,112.30650906076103
2021-11-21,102.96861559878216
2021-11-28,100.19187954049099
2021-12-05,87.86274414777631
2021-12-12,89.12263205720794
2021-12-19,84.04848012904908
2021-12-26,90.1525678971336
2022-01-02,84.78953917255835
2022-01-09,76.2820611323632
2022-01-16,78.27795224623621
2022-01-23,67.54207108010404
2022-01-30,70.20737021054714
2022-02-06,77.01626537030884
2022-02-13,76.76314429252459
2022-02-20,71.09159688509774
2022-02-27,69.71129731424784
2022-03-06,70.85458561201497
2022-03-13,69.93470275832709
2022-03-20,75.36101124828599
2022-03-27,83.89405022284686
2022-04-03,83.37006346507684
2022-04-10,76.87033275693524
2022-04-17,72.88639925287829
2022-04-24,72.58579516589492
2022-05-01,70.94779075188153
2022-05-08,64.09904892610504
2022-05-15,59.62234380356266
2022-05-22,58.298226457583795
2022-05-29,56.894638271435845
2022-06-05,57.65003113711937
2022-06-12,52.84828361601036
2022-06-19,45.75309977521869
2022-06-26,45.75309977521869
2022-07-03,45.75309977521869
2022-07-10,45.75309977521869
2022-07-17,45.75309977521869
2022-07-24,45.75309977521869
2022-07-31,45.75309977521869
2022-08-07,45.75309977521869
2022-08-14,45.75309977521869
2022-08-21,45.75309977521869
2022-08-28,45.75309977521869
2022-09-04,45.75309977521869
2022-09-11,45.75309977521869
2022-09-18,45.75309977521869
2022-09-25,45.75309977521869
2022-10-02,45.75309977521869
2022-10-09,45.75309977521869
2022-10-16,45.75309977521869
2022-10-23,45.75309977521869
2022-10-30,45.75309977521869
2022-11-06,45.75309977521869
2022-11-13,45.75309977521869
2022-11-20,45.75309977521869
2022-11-27,45.75309977521869
2022-12-04,45.75309977521869
2022-12-11,45.75309977521869
2022-12-18,45.75309977521869
2022-12-25,45.75309977521869
2023-01-01,45.75309977521869
2023-01-08,45.75309977521869
2023-01-15,45.75309977521869
2023-01-22,45.75309977521869
2023-01-29,45.75309977521869
2023-02-05,45.75309977521869
2023-02-12,45.75309977521869
2023-02-19,45.75309977521869
2023-02-26,45.75309977521869
2023-03-05,45.75309977521869
2023-03-12,45.75309977521869
2023-03-19,45.75309977521869
2023-03-26,45.75309977521869
2023-04-02,45.75309977521869
2023-04-09,45.75309977521869
2023-04-16,45.75309977521869
2023-04-23,45.75309977521869
2023-04-30,45.75309977521869
2023-05-07,45.75309977521869
2023-05-14,45.75309977521869
2023-05-21,45.75309977521869
2023-05-28,45.75309977521869
2023-06-04,45.75309977521869
2023-06-11,45.75309977521869
2023-06-18,45.75309977521869
2023-06-25,45.75309977521869
2023-07-02,45.75309977521869
2023-07-09,45.75309977521869
2023-07-16,45.75309977521869
2023-07-23,45.75309977521869
2023-07-30,45.75309977521869
2023-08-06,45.75309977521869
2023-08-13,45.75309977521869
2023-08-20,45.75309977521869
2023-08-27,45.75309977521869
2023-09-03,45.75309977521869
2023-09-10,45.75309977521869
2023-09-17,45.75309977521869
2023-09-24,45.75309977521869
2023-10-01,45.75309977521869
2023-10-08,45.75309977521869
2023-10-15,45.75309977521869
2023-10-22,45.75309977521869
2023-10-29,45.75309977521869
2023-11-05,46.46916054742176
2023-11-12,49.04815817719415
2023-11-19,49.56359719605977
2023-11-26,49.61651547149197
2023-12-03,52.91987525549277
2023-12-10,57.889758905436366
2023-12-17,54.83985235493534
2023-12-24,57.049326968109305
2023-12-31,55.883594392086344
2024-01-07,58.03733204813097
2024-01-14,55.44808140772615
2024-01-21,54.983404984831985
2024-01-28,55.5736611259132
2024-02-04,56.35898440660023
2024-02-11,63.80424348244609
2024-02-18,69.02930870584277
2024-02-25,68.49772283590403
2024-03-03,83.38287824105247
2024-03-10,91.1806456161337
2024-03-17,90.39017156552109
2024-03-24,89.07237984226583
2024-03-31,94.285028637508
2024-04-07,91.85631298213771
2024-04-14,86.90048248566296
2024-04-21,85.99953736101385
2024-04-28,83.36584823556394
2024-05-05,84.80740179077075
2024-05-12,81.31765698905666
2024-05-19,87.70882446697051
2024-05-26,90.60185754429068
2024-06-02,89.75531186539394
2024-06-09,92.18901096265554
2024-06-16,88.1895053724453
2024-06-23,83.85091774595882
2024-06-30,83.0808553941919
2024-07-07,74.27719758847195
2024-07-14,77.8303334320069
2024-07-21,82.49086906778788
2024-07-28,82.56635340593232
2024-08-04,76.03751058126193
2024-08-11,76.38818976664564
2024-08-18,76.3597971988232
2024-08-25,80.13557723641367
2024-09-01,75.40399010556938
2024-09-08,73.7560793501975
2024-09-15,76.58265405637911
2024-09-22,79.52265221241399
2024-09-29,80.87668879160435
2024-10-06,79.00503184181952
2024-10-13,78.9848780154941
2024-10-20,83.12342940262678
2024-10-27,82.45349216797716
